creditscore,age,tenure,numofproducts,hascrcard,isactivemember,estimatedsalary,exited,france,germany,spain,female,male,tenure_age,age_tenure_product
592.0,30.0,5.0,2,1,0,55469.08,0,0,1,0,0,1,0.1666666666666666,150.0
599.0,33.0,4.0,1,1,1,172930.28,0,1,0,0,1,0,0.1212121212121212,132.0
521.0,40.0,3.0,1,0,0,54487.43,1,1,0,0,1,0,0.075,120.0
605.0,38.0,4.0,1,0,1,180712.28,1,0,1,0,1,0,0.1052631578947368,152.0
631.0,25.0,8.0,2,1,0,93874.87,0,1,0,0,0,1,0.32,200.0
686.0,22.0,8.0,1,0,1,133871.29,0,1,0,0,0,1,0.3636363636363636,176.0
567.0,30.0,4.0,2,1,0,55876.1,0,0,0,1,0,1,0.1333333333333333,120.0
607.0,56.0,1.0,1,1,1,102747.02,1,0,0,1,0,1,0.0178571428571428,56.0
627.0,28.0,5.0,2,1,0,44420.18,0,1,0,0,1,0,0.1785714285714285,140.0
711.0,47.0,5.0,1,1,0,161909.95,1,1,0,0,1,0,0.1063829787234042,235.0
722.0,30.0,9.0,1,1,1,112979.6,0,1,0,0,0,1,0.3,270.0
684.0,32.0,8.0,2,1,1,182692.8,0,1,0,0,0,1,0.25,256.0
684.0,41.0,4.0,2,1,1,155799.86,0,1,0,0,0,1,0.0975609756097561,164.0
571.0,52.0,8.0,1,1,0,74588.41,1,0,1,0,1,0,0.1538461538461538,416.0
637.0,32.0,1.0,1,1,0,131912.58,1,0,1,0,1,0,0.03125,32.0
482.0,39.0,5.0,2,1,0,109029.72,0,1,0,0,1,0,0.1282051282051282,195.0
642.0,41.0,7.0,2,0,1,37674.47,0,1,0,0,1,0,0.1707317073170731,287.0
592.0,38.0,7.0,1,1,0,88206.04,0,0,1,0,1,0,0.1842105263157894,266.0
651.0,37.0,9.0,1,0,1,123866.28,0,1,0,0,0,1,0.2432432432432432,333.0
685.0,48.0,7.0,1,0,1,60721.4,1,1,0,0,1,0,0.1458333333333333,336.0
648.0,36.0,5.0,1,1,0,52310.51,0,0,1,0,0,1,0.1388888888888889,180.0
573.0,41.0,4.0,1,1,0,197699.8,1,0,1,0,1,0,0.0975609756097561,164.0
561.0,33.0,1.0,1,1,0,121827.81,0,1,0,0,0,1,0.0303030303030303,33.0
692.0,32.0,4.0,2,1,0,168820.4,0,0,0,1,1,0,0.125,128.0
709.0,53.0,10.0,1,0,0,179913.95,1,1,0,0,0,1,0.1886792452830188,530.0
588.0,34.0,6.0,1,1,1,117791.18,0,1,0,0,0,1,0.1764705882352941,204.0
637.0,31.0,8.0,2,1,0,47795.43,0,0,1,0,0,1,0.2580645161290322,248.0
614.0,51.0,3.0,2,0,1,84421.34,1,0,1,0,0,1,0.0588235294117647,153.0
791.0,33.0,4.0,2,1,1,144413.92,0,1,0,0,1,0,0.1212121212121212,132.0
679.0,30.0,7.0,2,0,1,69676.55,0,1,0,0,0,1,0.2333333333333333,210.0
627.0,47.0,6.0,1,1,0,184350.01,1,1,0,0,0,1,0.1276595744680851,282.0
651.0,27.0,3.0,1,1,0,168035.63,0,1,0,0,0,1,0.1111111111111111,81.0
648.0,37.0,2.0,1,1,1,49480.5,0,1,0,0,0,1,0.054054054054054,74.0
693.0,37.0,7.0,1,0,1,115950.48,0,1,0,0,1,0,0.1891891891891892,259.0
743.0,32.0,8.0,1,1,0,96929.24,0,1,0,0,0,1,0.25,256.0
639.0,32.0,8.0,1,0,0,158750.53,1,1,0,0,0,1,0.25,256.0
718.0,29.0,7.0,2,0,0,175518.31,0,1,0,0,0,1,0.2413793103448276,203.0
749.0,45.0,8.0,2,1,1,172097.4,1,0,1,0,0,1,0.1777777777777777,360.0
586.0,40.0,6.0,1,1,1,107949.6,0,1,0,0,0,1,0.15,240.0
507.0,29.0,8.0,1,1,0,152298.28,1,1,0,0,1,0,0.2758620689655172,232.0
764.0,34.0,6.0,1,1,1,114539.67,0,0,0,1,1,0,0.1764705882352941,204.0
512.0,43.0,1.0,1,1,0,52471.36,1,1,0,0,1,0,0.0232558139534883,43.0
538.0,38.0,7.0,2,0,0,192013.23,0,0,0,1,0,1,0.1842105263157894,266.0
699.0,34.0,4.0,2,0,1,9984.4,0,0,0,1,0,1,0.1176470588235294,136.0
767.0,34.0,4.0,1,1,1,135650.32,0,0,0,1,0,1,0.1176470588235294,136.0
693.0,33.0,2.0,1,1,1,57850.27,0,0,0,1,0,1,0.0606060606060606,66.0
730.0,39.0,8.0,2,1,1,16081.62,0,1,0,0,0,1,0.2051282051282051,312.0
729.0,38.0,7.0,1,1,1,118372.55,0,1,0,0,0,1,0.1842105263157894,266.0
611.0,38.0,9.0,1,0,1,28667.56,0,1,0,0,1,0,0.2368421052631578,342.0
582.0,32.0,5.0,1,0,0,183566.78,0,1,0,0,1,0,0.15625,160.0
675.0,31.0,6.0,2,1,0,34045.61,0,1,0,0,1,0,0.1935483870967742,186.0
628.0,50.0,3.0,3,1,0,180134.88,1,0,1,0,1,0,0.06,150.0
637.0,28.0,8.0,2,1,1,158545.25,0,1,0,0,1,0,0.2857142857142857,224.0
743.0,39.0,8.0,1,1,0,94263.44,1,1,0,0,1,0,0.2051282051282051,312.0
586.0,45.0,3.0,2,0,1,121883.87,1,1,0,0,0,1,0.0666666666666666,135.0
653.0,35.0,8.0,1,1,1,123309.57,0,0,1,0,0,1,0.2285714285714285,280.0
616.0,39.0,5.0,2,1,0,109291.22,0,1,0,0,1,0,0.1282051282051282,195.0
544.0,44.0,3.0,2,1,0,135077.01,1,0,0,1,0,1,0.0681818181818181,132.0
680.0,29.0,10.0,1,1,1,16278.97,0,1,0,0,0,1,0.3448275862068966,290.0
687.0,34.0,7.0,2,1,1,137521.09,0,1,0,0,0,1,0.2058823529411764,238.0
516.0,57.0,6.0,1,1,0,176692.65,1,0,1,0,1,0,0.1052631578947368,342.0
525.0,25.0,5.0,2,1,0,89566.64,0,1,0,0,1,0,0.2,125.0
730.0,42.0,8.0,2,1,1,124738.11,0,0,0,1,0,1,0.1904761904761904,336.0
683.0,25.0,4.0,2,1,0,152698.24,1,1,0,0,0,1,0.16,100.0
591.0,39.0,8.0,3,1,0,87422.15,1,0,0,1,0,1,0.2051282051282051,312.0
696.0,41.0,4.0,2,1,0,162484.99,0,1,0,0,1,0,0.0975609756097561,164.0
547.0,34.0,10.0,2,1,0,173365.72,0,1,0,0,0,1,0.2941176470588235,340.0
667.0,42.0,8.0,2,1,0,92873.8,0,1,0,0,0,1,0.1904761904761904,336.0
692.0,38.0,7.0,1,0,0,75732.0,0,0,1,0,0,1,0.1842105263157894,266.0
620.0,44.0,2.0,2,0,0,111868.63,0,0,0,1,0,1,0.0454545454545454,88.0
652.0,32.0,7.0,1,0,1,88890.78,0,1,0,0,0,1,0.21875,224.0
732.0,35.0,7.0,1,0,0,82951.12,0,1,0,0,0,1,0.2,245.0
792.0,35.0,6.0,2,1,0,84421.32,0,0,0,1,1,0,0.1714285714285714,210.0
538.0,23.0,7.0,2,1,1,166929.43,0,1,0,0,0,1,0.3043478260869565,161.0
648.0,41.0,10.0,1,1,0,96832.3,0,1,0,0,0,1,0.2439024390243902,410.0
548.0,38.0,6.0,1,1,1,133516.71,0,1,0,0,0,1,0.1578947368421052,228.0
628.0,31.0,6.0,1,0,0,109614.57,0,1,0,0,1,0,0.1935483870967742,186.0
586.0,41.0,1.0,2,1,0,176883.94,0,0,1,0,1,0,0.024390243902439,41.0
681.0,33.0,2.0,1,1,1,172765.8,0,0,0,1,0,1,0.0606060606060606,66.0
695.0,37.0,5.0,2,1,1,163675.83,0,0,1,0,0,1,0.1351351351351351,185.0
699.0,42.0,3.0,2,1,1,152577.67,0,1,0,0,0,1,0.0714285714285714,126.0
595.0,33.0,7.0,2,1,0,155791.6,1,1,0,0,0,1,0.2121212121212121,231.0
742.0,29.0,3.0,1,1,1,113557.7,0,1,0,0,0,1,0.1034482758620689,87.0
615.0,40.0,1.0,2,1,1,110718.02,0,0,1,0,0,1,0.025,40.0
705.0,44.0,8.0,1,0,1,120853.87,1,1,0,0,0,1,0.1818181818181818,352.0
539.0,22.0,6.0,2,1,1,173783.38,0,0,0,1,1,0,0.2727272727272727,132.0
678.0,37.0,2.0,2,0,1,148238.16,0,1,0,0,1,0,0.054054054054054,74.0
798.0,22.0,6.0,2,0,0,107615.43,0,0,0,1,0,1,0.2727272727272727,132.0
629.0,40.0,3.0,1,0,1,31824.29,1,0,1,0,0,1,0.075,120.0
649.0,45.0,8.0,1,0,0,199725.39,1,0,1,0,1,0,0.1777777777777777,360.0
483.0,50.0,9.0,1,1,1,111020.24,1,1,0,0,0,1,0.18,450.0
538.0,48.0,1.0,1,0,1,26691.31,1,1,0,0,1,0,0.0208333333333333,48.0
687.0,31.0,4.0,2,1,0,56410.18,0,1,0,0,0,1,0.1290322580645161,124.0
533.0,52.0,8.0,2,0,0,79559.02,1,0,1,0,0,1,0.1538461538461538,416.0
561.0,35.0,7.0,2,1,1,159131.21,0,1,0,0,0,1,0.2,245.0
710.0,36.0,2.0,1,1,1,9983.88,1,1,0,0,1,0,0.0555555555555555,72.0
542.0,32.0,4.0,1,0,1,145564.85,0,1,0,0,0,1,0.125,128.0
673.0,47.0,2.0,2,1,0,105782.29,0,1,0,0,1,0,0.0425531914893617,94.0
627.0,34.0,3.0,2,1,1,140889.32,0,1,0,0,1,0,0.088235294117647,102.0
850.0,39.0,1.0,2,1,0,84487.62,1,1,0,0,0,1,0.0256410256410256,39.0
579.0,37.0,6.0,1,0,0,94993.04,0,0,0,1,0,1,0.1621621621621621,222.0
656.0,33.0,3.0,1,0,1,103232.6,0,1,0,0,1,0,0.0909090909090909,99.0
574.0,43.0,9.0,1,0,0,143697.75,0,0,1,0,0,1,0.2093023255813953,387.0
627.0,21.0,6.0,2,0,1,179908.71,0,1,0,0,1,0,0.2857142857142857,126.0
773.0,29.0,8.0,2,1,0,97906.55,0,0,0,1,0,1,0.2758620689655172,232.0
727.0,36.0,4.0,2,1,1,8065.0,0,0,0,1,0,1,0.1111111111111111,144.0
724.0,43.0,4.0,1,1,0,182270.88,1,0,0,1,0,1,0.0930232558139534,172.0
644.0,29.0,7.0,2,0,0,149922.38,0,0,1,0,1,0,0.2413793103448276,203.0
592.0,40.0,3.0,2,1,1,150422.45,0,0,1,0,0,1,0.075,120.0
613.0,42.0,4.0,2,0,0,192505.62,0,0,1,0,1,0,0.0952380952380952,168.0
651.0,41.0,10.0,1,1,1,173837.06,1,1,0,0,1,0,0.2439024390243902,410.0
762.0,39.0,2.0,1,1,0,95562.84,1,1,0,0,1,0,0.0512820512820512,78.0
757.0,35.0,5.0,3,1,1,109623.31,0,0,1,0,1,0,0.1428571428571428,175.0
663.0,40.0,10.0,1,1,0,114083.73,1,0,1,0,1,0,0.25,400.0
769.0,57.0,7.0,2,0,1,82469.06,0,0,0,1,1,0,0.1228070175438596,399.0
449.0,35.0,7.0,2,1,0,169804.43,0,0,1,0,0,1,0.2,245.0
659.0,50.0,3.0,1,1,1,183399.12,0,0,0,1,1,0,0.06,150.0
611.0,36.0,5.0,2,0,0,92748.16,0,0,1,0,0,1,0.1388888888888889,180.0
753.0,37.0,8.0,1,1,1,60551.58,0,1,0,0,1,0,0.2162162162162162,296.0
582.0,29.0,5.0,2,0,0,170563.73,0,1,0,0,1,0,0.1724137931034483,145.0
850.0,34.0,7.0,2,1,1,176917.13,0,1,0,0,1,0,0.2058823529411764,238.0
550.0,37.0,1.0,1,1,0,12913.09,1,0,1,0,0,1,0.027027027027027,37.0
678.0,35.0,5.0,1,1,0,187980.21,1,0,1,0,1,0,0.1428571428571428,175.0
695.0,35.0,4.0,2,1,0,156036.97,0,1,0,0,0,1,0.1142857142857142,140.0
652.0,42.0,1.0,2,1,1,122960.83,0,1,0,0,1,0,0.0238095238095238,42.0
600.0,32.0,10.0,2,1,1,79342.31,0,1,0,0,0,1,0.3125,320.0
438.0,36.0,9.0,1,0,0,64421.02,1,1,0,0,0,1,0.25,324.0
609.0,56.0,1.0,2,1,1,7063.6,0,1,0,0,0,1,0.0178571428571428,56.0
577.0,35.0,5.0,2,1,0,143783.46,1,0,0,1,0,1,0.1428571428571428,175.0
758.0,23.0,1.0,2,0,1,199357.31,0,1,0,0,0,1,0.0434782608695652,23.0
739.0,27.0,9.0,1,0,0,95562.94,0,0,0,1,1,0,0.3333333333333333,243.0
589.0,21.0,1.0,2,1,0,105760.01,0,1,0,0,1,0,0.0476190476190476,21.0
614.0,32.0,3.0,2,0,0,120115.5,0,0,0,1,1,0,0.09375,96.0
520.0,31.0,2.0,2,1,1,71652.37,0,1,0,0,0,1,0.064516129032258,62.0
585.0,33.0,1.0,1,0,1,123613.81,0,1,0,0,1,0,0.0303030303030303,33.0
645.0,45.0,6.0,2,1,0,119724.4,0,1,0,0,0,1,0.1333333333333333,270.0
624.0,42.0,3.0,2,1,0,99844.84,1,0,1,0,1,0,0.0714285714285714,126.0
648.0,34.0,4.0,2,1,1,147055.87,0,1,0,0,0,1,0.1176470588235294,136.0
627.0,50.0,1.0,1,0,1,194144.45,0,0,0,1,0,1,0.02,50.0
727.0,28.0,1.0,2,1,0,40357.39,0,0,0,1,0,1,0.0357142857142857,28.0
561.0,27.0,8.0,2,1,1,120810.82,0,1,0,0,0,1,0.2962962962962963,216.0
681.0,41.0,6.0,2,1,1,105760.02,0,0,0,1,0,1,0.1463414634146341,246.0
584.0,54.0,5.0,1,1,1,179565.57,1,0,1,0,1,0,0.0925925925925925,270.0
705.0,40.0,2.0,2,1,1,161657.1,0,1,0,0,0,1,0.05,80.0
850.0,32.0,5.0,1,1,0,180344.69,0,1,0,0,1,0,0.15625,160.0
564.0,53.0,3.0,1,1,0,172363.51,1,0,0,1,0,1,0.0566037735849056,159.0
675.0,40.0,1.0,2,1,1,122268.75,0,0,0,1,0,1,0.025,40.0
681.0,31.0,7.0,2,1,0,179657.83,0,0,1,0,1,0,0.2258064516129032,217.0
718.0,32.0,2.0,1,1,1,142734.94,0,0,1,0,1,0,0.0625,64.0
613.0,57.0,9.0,1,1,1,87071.79,1,1,0,0,0,1,0.1578947368421052,513.0
710.0,31.0,3.0,2,1,0,164549.74,0,1,0,0,0,1,0.0967741935483871,93.0
636.0,49.0,6.0,2,1,1,158887.09,0,1,0,0,0,1,0.1224489795918367,294.0
602.0,33.0,10.0,2,0,0,178067.33,0,0,0,1,1,0,0.303030303030303,330.0
579.0,50.0,5.0,1,0,1,192146.63,0,0,1,0,1,0,0.1,250.0
613.0,38.0,10.0,1,0,1,94875.03,1,0,1,0,1,0,0.2631578947368421,380.0
701.0,34.0,8.0,1,1,0,119374.74,0,0,0,1,1,0,0.2352941176470588,272.0
577.0,25.0,3.0,1,1,1,124508.29,0,1,0,0,0,1,0.12,75.0
663.0,28.0,8.0,2,1,1,136054.45,0,1,0,0,0,1,0.2857142857142857,224.0
781.0,43.0,1.0,2,1,1,144870.28,1,0,1,0,0,1,0.0232558139534883,43.0
619.0,33.0,1.0,2,1,1,177737.07,0,1,0,0,1,0,0.0303030303030303,33.0
607.0,40.0,5.0,2,0,0,93524.19,0,1,0,0,0,1,0.125,200.0
619.0,38.0,2.0,1,1,1,112331.19,0,0,0,1,0,1,0.0526315789473684,76.0
753.0,38.0,8.0,2,1,0,163524.6,0,1,0,0,0,1,0.2105263157894736,304.0
721.0,28.0,4.0,2,1,1,121299.14,0,0,1,0,1,0,0.1428571428571428,112.0
603.0,38.0,1.0,1,1,1,8923.67,1,1,0,0,0,1,0.0263157894736842,38.0
613.0,52.0,8.0,1,1,1,43435.43,1,1,0,0,0,1,0.1538461538461538,416.0
651.0,24.0,5.0,2,1,1,54184.06,0,0,0,1,1,0,0.2083333333333333,120.0
605.0,38.0,7.0,2,1,1,73340.58,0,1,0,0,1,0,0.1842105263157894,266.0
701.0,33.0,1.0,2,0,0,149772.61,0,1,0,0,0,1,0.0303030303030303,33.0
715.0,32.0,6.0,2,1,1,76614.56,0,0,1,0,1,0,0.1875,192.0
588.0,41.0,2.0,1,0,1,157891.86,0,1,0,0,0,1,0.048780487804878,82.0
556.0,49.0,9.0,1,1,0,118313.98,0,1,0,0,0,1,0.1836734693877551,441.0
709.0,54.0,1.0,1,0,0,52795.8,1,0,1,0,1,0,0.0185185185185185,54.0
762.0,30.0,5.0,1,1,0,109688.66,0,0,1,0,1,0,0.1666666666666666,150.0
672.0,47.0,1.0,2,0,1,91574.92,0,1,0,0,0,1,0.0212765957446808,47.0
778.0,29.0,2.0,2,1,0,123437.09,0,1,0,0,0,1,0.0689655172413793,58.0
553.0,47.0,5.0,2,0,1,121428.2,0,1,0,0,0,1,0.1063829787234042,235.0
602.0,30.0,5.0,1,1,0,149599.62,0,0,1,0,1,0,0.1666666666666666,150.0
569.0,36.0,8.0,2,0,1,153656.83,0,0,0,1,1,0,0.2222222222222222,288.0
799.0,30.0,9.0,2,1,0,136827.96,0,1,0,0,0,1,0.3,270.0
739.0,36.0,9.0,1,1,1,146371.72,0,0,0,1,1,0,0.25,324.0
579.0,30.0,8.0,2,0,1,153392.72,0,1,0,0,0,1,0.2666666666666666,240.0
739.0,29.0,1.0,1,1,0,164039.4,0,0,0,1,0,1,0.0344827586206896,29.0
653.0,41.0,5.0,1,0,1,176883.42,0,0,1,0,0,1,0.1219512195121951,205.0
704.0,35.0,5.0,2,1,1,171681.86,0,1,0,0,1,0,0.1428571428571428,175.0
641.0,52.0,7.0,1,0,0,123882.73,1,0,1,0,1,0,0.1346153846153846,364.0
581.0,38.0,3.0,1,1,0,121151.1,1,1,0,0,0,1,0.0789473684210526,114.0
551.0,40.0,6.0,2,1,1,84854.36,0,0,0,1,1,0,0.15,240.0
842.0,35.0,6.0,3,0,1,114722.42,1,1,0,0,0,1,0.1714285714285714,210.0
675.0,27.0,7.0,1,0,1,151647.66,0,1,0,0,0,1,0.2592592592592592,189.0
631.0,51.0,1.0,2,1,1,96847.91,0,1,0,0,0,1,0.0196078431372549,51.0
636.0,18.0,7.0,2,0,1,52795.56,0,0,0,1,0,1,0.3888888888888889,126.0
794.0,40.0,3.0,1,0,1,149402.59,0,1,0,0,1,0,0.075,120.0
719.0,46.0,3.0,1,1,1,138231.7,1,0,0,1,0,1,0.0652173913043478,138.0
678.0,31.0,10.0,1,0,1,109078.41,0,1,0,0,1,0,0.3225806451612903,310.0
743.0,37.0,9.0,2,1,0,134871.13,0,0,0,1,0,1,0.2432432432432432,333.0
633.0,34.0,7.0,2,1,0,131804.86,0,1,0,0,1,0,0.2058823529411764,238.0
509.0,22.0,8.0,1,0,1,67431.28,0,1,0,0,0,1,0.3636363636363636,176.0
850.0,22.0,1.0,2,1,1,78949.63,0,0,0,1,1,0,0.0454545454545454,22.0
590.0,38.0,2.0,1,1,0,135630.32,0,0,1,0,0,1,0.0526315789473684,76.0
558.0,29.0,9.0,1,1,0,140889.02,0,1,0,0,0,1,0.3103448275862069,261.0
683.0,38.0,1.0,1,1,1,114469.43,0,1,0,0,0,1,0.0263157894736842,38.0
794.0,42.0,2.0,1,1,1,195333.98,0,1,0,0,0,1,0.0476190476190476,84.0
744.0,36.0,7.0,2,1,1,91055.46,0,0,0,1,0,1,0.1944444444444444,252.0
807.0,31.0,1.0,2,1,1,167035.93,0,1,0,0,0,1,0.032258064516129,31.0
563.0,57.0,6.0,2,1,0,39297.48,1,1,0,0,0,1,0.1052631578947368,342.0
685.0,42.0,5.0,2,1,1,171096.2,0,1,0,0,0,1,0.119047619047619,210.0
681.0,27.0,9.0,2,1,1,142963.56,0,1,0,0,0,1,0.3333333333333333,243.0
684.0,21.0,7.0,1,1,1,167553.06,0,1,0,0,1,0,0.3333333333333333,147.0
614.0,29.0,3.0,2,1,0,54776.64,0,0,1,0,1,0,0.1034482758620689,87.0
663.0,30.0,6.0,1,1,0,161465.31,0,1,0,0,0,1,0.2,180.0
619.0,35.0,4.0,1,1,1,20555.21,1,0,1,0,1,0,0.1142857142857142,140.0
589.0,35.0,5.0,2,0,1,186983.08,0,1,0,0,0,1,0.1428571428571428,175.0
710.0,40.0,2.0,2,1,1,176791.9,0,0,0,1,0,1,0.05,80.0
746.0,37.0,4.0,1,0,1,115286.14,1,1,0,0,1,0,0.1081081081081081,148.0
484.0,43.0,4.0,1,1,1,40774.01,0,1,0,0,1,0,0.0930232558139534,172.0
638.0,50.0,1.0,3,1,0,88566.9,1,0,0,1,1,0,0.02,50.0
599.0,38.0,8.0,2,1,0,174196.68,0,1,0,0,1,0,0.2105263157894736,304.0
803.0,48.0,7.0,2,1,0,125870.5,1,1,0,0,0,1,0.1458333333333333,336.0
507.0,29.0,4.0,2,1,0,180626.68,0,1,0,0,1,0,0.1379310344827586,116.0
681.0,31.0,8.0,1,1,1,105986.01,0,0,1,0,0,1,0.2580645161290322,248.0
819.0,47.0,5.0,1,1,0,102925.76,1,1,0,0,0,1,0.1063829787234042,235.0
725.0,36.0,7.0,1,1,0,144675.3,0,1,0,0,1,0,0.1944444444444444,252.0
684.0,43.0,4.0,1,0,1,107906.0,0,1,0,0,1,0,0.0930232558139534,172.0
739.0,49.0,1.0,1,1,1,168834.38,0,1,0,0,1,0,0.0204081632653061,49.0
598.0,31.0,7.0,1,1,0,182725.05,0,1,0,0,0,1,0.2258064516129032,217.0
586.0,36.0,8.0,1,1,0,80120.54,0,1,0,0,0,1,0.2222222222222222,288.0
762.0,35.0,9.0,1,0,0,68815.05,0,0,0,1,0,1,0.2571428571428571,315.0
590.0,34.0,8.0,1,1,0,181605.44,0,0,0,1,0,1,0.2352941176470588,272.0
709.0,36.0,5.0,2,1,1,171768.28,0,1,0,0,0,1,0.1388888888888889,180.0
627.0,43.0,1.0,2,0,1,113046.31,0,0,1,0,1,0,0.0232558139534883,43.0
478.0,42.0,3.0,2,1,1,28204.98,0,0,0,1,0,1,0.0714285714285714,126.0
564.0,38.0,3.0,1,1,1,12905.89,0,0,0,1,0,1,0.0789473684210526,114.0
793.0,28.0,2.0,1,0,1,17512.53,0,1,0,0,0,1,0.0714285714285714,56.0
681.0,28.0,8.0,1,1,0,104721.5,0,0,0,1,1,0,0.2857142857142857,224.0
633.0,41.0,6.0,1,1,1,107155.4,0,0,1,0,0,1,0.1463414634146341,246.0
627.0,21.0,2.0,2,1,1,132719.8,0,1,0,0,1,0,0.0952380952380952,42.0
679.0,31.0,4.0,1,0,0,129964.4,0,1,0,0,0,1,0.1290322580645161,124.0
655.0,41.0,3.0,2,1,1,94283.09,0,0,0,1,1,0,0.073170731707317,123.0
442.0,26.0,2.0,2,1,1,1408.68,0,1,0,0,1,0,0.0769230769230769,52.0
536.0,40.0,6.0,2,1,0,169303.65,1,1,0,0,1,0,0.15,240.0
620.0,42.0,3.0,2,1,0,61172.08,0,0,0,1,1,0,0.0714285714285714,126.0
706.0,35.0,6.0,2,1,0,53817.37,0,0,0,1,0,1,0.1714285714285714,210.0
679.0,37.0,6.0,2,1,1,133032.53,0,0,0,1,1,0,0.1621621621621621,222.0
710.0,25.0,7.0,2,1,0,9679.28,0,1,0,0,1,0,0.28,175.0
549.0,37.0,2.0,1,0,0,194584.48,1,0,1,0,1,0,0.054054054054054,74.0
699.0,35.0,4.0,2,0,0,124592.83,0,0,1,0,1,0,0.1142857142857142,140.0
684.0,35.0,10.0,1,1,0,59637.65,0,1,0,0,0,1,0.2857142857142857,350.0
731.0,49.0,2.0,2,0,0,101274.17,1,1,0,0,0,1,0.0408163265306122,98.0
554.0,29.0,1.0,2,1,1,169862.84,0,1,0,0,0,1,0.0344827586206896,29.0
543.0,39.0,5.0,2,1,1,69676.55,0,1,0,0,1,0,0.1282051282051282,195.0
704.0,33.0,3.0,1,0,1,109029.72,0,1,0,0,1,0,0.0909090909090909,99.0
663.0,45.0,7.0,2,1,1,144870.28,0,1,0,0,0,1,0.1555555555555555,315.0
644.0,30.0,9.0,1,1,0,63489.43,0,1,0,0,0,1,0.3,270.0
591.0,30.0,4.0,2,0,0,142514.66,0,0,0,1,1,0,0.1333333333333333,120.0
574.0,34.0,10.0,1,1,1,77519.62,0,1,0,0,0,1,0.2941176470588235,340.0
724.0,41.0,2.0,1,1,0,81409.0,1,1,0,0,0,1,0.048780487804878,82.0
631.0,22.0,7.0,2,0,0,30781.77,0,1,0,0,0,1,0.3181818181818182,154.0
611.0,27.0,7.0,2,1,0,107876.84,0,1,0,0,0,1,0.2592592592592592,189.0
597.0,36.0,9.0,2,1,0,91349.92,0,0,0,1,0,1,0.25,324.0
694.0,38.0,7.0,2,1,0,53667.08,0,1,0,0,0,1,0.1842105263157894,266.0
518.0,37.0,4.0,2,1,0,111622.76,0,0,0,1,0,1,0.1081081081081081,148.0
762.0,46.0,10.0,2,1,0,170122.22,0,0,1,0,1,0,0.217391304347826,460.0
656.0,28.0,8.0,2,1,0,158545.25,0,0,0,1,1,0,0.2857142857142857,224.0
850.0,39.0,5.0,1,1,0,73857.75,1,1,0,0,1,0,0.1282051282051282,195.0
706.0,54.0,9.0,1,1,1,186238.85,0,1,0,0,0,1,0.1666666666666666,486.0
708.0,31.0,1.0,1,1,0,164434.01,1,0,1,0,1,0,0.032258064516129,31.0
707.0,44.0,3.0,2,0,1,135077.01,0,0,0,1,0,1,0.0681818181818181,132.0
610.0,30.0,7.0,1,1,1,61623.19,1,1,0,0,1,0,0.2333333333333333,210.0
562.0,50.0,7.0,1,1,1,120108.72,0,1,0,0,0,1,0.14,350.0
682.0,53.0,5.0,2,1,0,96660.76,1,0,0,1,1,0,0.0943396226415094,265.0
710.0,31.0,4.0,2,1,1,149604.96,0,1,0,0,0,1,0.1290322580645161,124.0
704.0,37.0,1.0,1,1,0,124872.42,0,1,0,0,0,1,0.027027027027027,37.0
677.0,30.0,8.0,2,1,0,128875.86,0,1,0,0,1,0,0.2666666666666666,240.0
646.0,40.0,4.0,2,1,1,53483.21,0,1,0,0,0,1,0.1,160.0
668.0,34.0,1.0,1,1,1,179797.79,0,0,1,0,0,1,0.0294117647058823,34.0
720.0,23.0,2.0,2,1,1,54122.33,0,0,1,0,1,0,0.0869565217391304,46.0
619.0,43.0,5.0,1,1,0,129964.67,0,0,0,1,0,1,0.1162790697674418,215.0
772.0,40.0,6.0,2,1,0,90174.83,0,1,0,0,0,1,0.15,240.0
722.0,28.0,5.0,2,0,1,166657.48,0,0,0,1,0,1,0.1785714285714285,140.0
651.0,34.0,8.0,1,1,1,121798.52,0,1,0,0,1,0,0.2352941176470588,272.0
648.0,34.0,6.0,2,0,1,170829.87,0,1,0,0,0,1,0.1764705882352941,204.0
708.0,46.0,7.0,1,1,1,39704.14,0,1,0,0,0,1,0.1521739130434782,322.0
706.0,42.0,8.0,2,1,1,75732.25,0,0,0,1,1,0,0.1904761904761904,336.0
548.0,35.0,9.0,1,0,0,120105.53,1,0,1,0,1,0,0.2571428571428571,315.0
663.0,39.0,8.0,2,1,1,101168.9,0,1,0,0,0,1,0.2051282051282051,312.0
691.0,34.0,6.0,2,0,0,57531.01,0,1,0,0,0,1,0.1764705882352941,204.0
521.0,42.0,6.0,2,1,0,126471.19,0,1,0,0,1,0,0.1428571428571428,252.0
554.0,41.0,4.0,2,1,0,1643.11,0,0,0,1,1,0,0.0975609756097561,164.0
605.0,38.0,10.0,2,1,1,58879.67,0,0,1,0,1,0,0.2631578947368421,380.0
678.0,38.0,1.0,1,1,1,147636.46,0,0,0,1,0,1,0.0263157894736842,38.0
563.0,27.0,9.0,2,1,0,48725.68,0,0,0,1,1,0,0.3333333333333333,243.0
537.0,46.0,2.0,2,1,1,88798.02,0,1,0,0,0,1,0.0434782608695652,92.0
745.0,39.0,4.0,1,1,1,71519.5,0,1,0,0,0,1,0.1025641025641025,156.0
632.0,33.0,6.0,1,0,0,100950.48,0,1,0,0,1,0,0.1818181818181818,198.0
